uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
spotify:track:7JKGFthKhZLO66EVM0rPwa,0.772,0.969,9,-4.21,0,0.154,0.245,0,0.0754,0.806,130.069,dark
spotify:track:6XS8t28Zl7a9LiZacsRdNK,0.547,0.939,11,-4.052,1,0.131,0.00591,0,0.227,0.557,103.933,dark
spotify:track:05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,dark
spotify:track:4i1yHB5Q9PhtWlWCplG3u5,0.559,0.82,5,-3.381,1,0.0591,0.00606,0,0.0958,0.428,126.091,dark
spotify:track:213x4gsFDm04hSqIUkg88w,0.631,0.924,0,-5.589,1,0.146,0.0841,3.59E-06,0.084,0.755,100.045,dark
spotify:track:3LWDPEXEaLBRGNLbdcbwBR,0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.143,0.797,126.976,dark
spotify:track:37sINbJZcFdHFAsVNsPq1i,0.49,0.885,3,-4.121,1,0.0396,0.00218,0,0.0741,0.64,166.996,dark
spotify:track:4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,dark
spotify:track:2vTaJoK6kaRnwsAPn66STg,0.644,0.993,8,-2.784,1,0.0688,0.0105,0,0.276,0.392,142.04,dark
spotify:track:1gv4xPanImH17bKZ9rOveR,0.7,0.709,7,-5.006,1,0.0838,0.0048,0,0.029,0.624,122.019,dark
spotify:track:0ZShFfdyPtOTgLkUr8a4pa,0.667,0.723,3,-3.873,1,0.0571,0.00635,0,0.0636,0.538,128.023,dark
spotify:track:5Rv0XYnDlxKK1ZgxvuB2a8,0.636,0.782,9,-6.274,1,0.0487,0.13,0,0.165,0.511,127.51,dark
spotify:track:5otzCRBRPGPn0pD7rnBGoE,0.564,0.745,0,-10.198,1,0.0839,0.0508,2.19E-06,0.302,0.321,129.987,dark
spotify:track:6na807uSbIS0E2GUL1d4HL,0.713,0.848,0,-5.25,0,0.0536,0.0275,0,0.307,0.732,128.01,dark
spotify:track:4Y7XAxTANhu3lmnLAzhWJW,0.761,0.933,10,-5.38,1,0.056,0.0908,8.53E-05,0.0607,0.836,122.959,dark
spotify:track:7bYZBVrnRfqeaPbhRyEvK3,0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,dark
spotify:track:1f8UCzB3RqIgNkW7QIiIeP,0.843,0.881,9,-3.951,1,0.0581,0.14,0,0.0765,0.876,110.621,dark
spotify:track:5l3CML2OnzfNs5RfVgbcLt,0.76,0.652,6,-7.321,1,0.232,0.0348,0,0.307,0.759,100.315,dark
spotify:track:4CeBKWWLXMrQMFsP0Q0K3V,0.596,0.738,4,-9.567,0,0.231,0.583,0,0.118,0.164,141.91,dark
spotify:track:71CgN6BVkaXFNB5xPnvY9o,0.582,0.796,8,-4.017,1,0.0563,0.0253,0,0.211,0.547,100.02,dark
spotify:track:2kh0yXMoclSGWJ688JR20a,0.781,0.647,7,-3.258,1,0.0479,0.0225,3.35E-06,0.0726,0.755,120.988,dark
spotify:track:3DamFFqW32WihKkTVlwTYQ,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,dark
spotify:track:0OPyDgTRuIdCJ9B4bYSths,0.85,0.631,1,-8.401,1,0.227,0.00684,0.000406,0.0679,0.738,126.002,dark
spotify:track:4o9M41MAP0t0XFT6DdbXRp,0.648,0.877,7,-3.097,0,0.305,0.336,0,0.0816,0.574,128.021,dark
spotify:track:4KFM3A5QF2IMcc6nHsu3Wp,0.674,0.347,9,-17.707,1,0.0364,0.396,1.05E-05,0.0916,0.647,102.013,dark
spotify:track:3Tu7uWBecS6GsLsL8UONKn,0.722,0.958,4,-3.617,1,0.0912,0.00726,0,0.375,0.952,127.008,dark
spotify:track:3eQlGeyuSibgAGPEJugaDW,0.729,0.911,0,-4.5,1,0.045,0.00205,1.39E-06,0.295,0.74,127.087,dark
spotify:track:4sCSUQnWQ6HJsOMjfPicdn,0.701,0.896,0,-6.459,1,0.0814,0.0866,0,0.0572,0.896,130.067,dark
spotify:track:6jizk5lOUnfpaZXYMdfeC6,0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,dark
spotify:track:6Vh03bkEfXqekWp7Y1UBRb,0.663,0.857,2,-2.16,1,0.0544,0.0542,0,0.144,0.931,126.039,dark
spotify:track:32w9laj5qZ3UGpDkb7Wi2h,0.625,0.503,0,-6.675,0,0.0343,0.728,0,0.134,0.385,119.454,dark
spotify:track:08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,dark
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,0.423,115.728,dark
spotify:track:3cfOd4CMv2snFaKAnMdnvK,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,104.019,dark
spotify:track:3z8h0TU7ReDPLIbEnYhWZb,0.39,0.397,0,-9.963,0,0.0513,0.287,0,0.207,0.246,144.031,dark
spotify:track:2t8UoPFVXCRZulscbwv0QL,0.64,0.593,11,-6.24,0,0.121,0.117,1.21E-06,0.78,0.407,81.402,dark
spotify:track:5ChkMS8OtdzJeqyybCc9R5,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,dark
spotify:track:7FdUvDkaE24o3FPIWTvzv2,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92E-05,0.496,0.489,124.912,dark
spotify:track:2FY7b99s15jUprqC0M5NCT,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,dark
spotify:track:6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58E-05,0.105,0.548,90.024,dark
spotify:track:23OXdR7YuUBVWh5hSnYJau,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,dark
spotify:track:1di1BEgJYzPvXUuinsYJGP,0.731,0.853,10,-4.219,0,0.0363,0.0352,0,0.268,0.605,108.016,dark
spotify:track:2EoIt9vdgFRNW03u5IvFsQ,0.8,0.563,9,-10.209,1,0.0303,0.051,0,0.0797,0.961,121.808,dark
spotify:track:1XyL3J7eTTKnxRZAM3LqIT,0.715,0.8,4,-5.144,0,0.057,0.0271,0,0.0648,0.445,129.023,dark
spotify:track:5oyCruHORvRI8UEh9xVyam,0.49,0.753,6,-5.411,1,0.238,0.081,2.85E-06,0.268,0.325,156.241,dark
spotify:track:6n2eIfLj0wOOUkUfNmYzlh,0.786,0.712,3,-5.349,0,0.0678,0.0706,0,0.236,0.795,130.144,dark
spotify:track:2NPHU2WJaI3rrtCNNuQ8L1,0.547,0.693,6,-6.404,1,0.0264,0.0224,0,0.523,0.716,79.963,dark
spotify:track:3nH3Gtm9GQVfiaYDr4AXji,0.432,0.558,11,-6.843,1,0.286,0.0234,0.000358,0.0924,0.46,58.748,dark
spotify:track:2VlLbhGLVJgdOW7kKdWWFc,0.576,0.307,11,-12.732,0,0.0428,0.807,0.000355,0.0792,0.157,67.513,dark
spotify:track:4TQcARE7Fd58akNhr3N7AE,0.577,0.789,2,-4.661,1,0.0427,0.00532,0.0105,0.214,0.149,97.52,dark
spotify:track:3AAwJ043uT1wXSKDtGyuxF,0.195,0.0111,7,-31.641,0,0.0337,0.845,0.000881,0.112,0.3,83.735,dark
spotify:track:3jMy7ITBiLgVwC15RBK9Hp,0.166,0.288,11,-12.45,0,0.0389,0.917,1.89E-05,0.0889,0.0748,174.166,dark
spotify:track:1APw3y3PHlXdFkwExlORi0,0.423,0.067,4,-18.604,1,0.0433,0.991,0.000362,0.0802,0.438,126.68,dark
spotify:track:7wOqBOryVGD3nqDUihDSwL,0.673,0.706,8,-8.4,1,0.115,0.0603,2.75E-06,0.426,0.516,74.972,dark
spotify:track:6MyFzWJv92xEZV3xt3us2D,0.644,0.86,8,-3.966,0,0.0745,0.135,0,0.099,0.477,122.994,dark
spotify:track:21a1k8q3DJtsF8GorRfcL8,0.69,0.453,9,-9.312,1,0.0439,0.461,0.069,0.172,0.348,84.992,dark
spotify:track:6gHhznGj46TYIiEqjDLu2L,0.338,0.449,0,-5.766,0,0.0314,0.732,0,0.144,0.247,135.85,dark
spotify:track:2IfIIu4v91BXJxspBlISbv,0.491,0.268,0,-10.347,0,0.0409,0.826,0,0.484,0.342,130.494,dark
spotify:track:6XmOSwXQGSOFNOL82jei5L,0.465,0.153,6,-8.85,1,0.0708,0.874,0,0.117,0.262,168.938,dark
spotify:track:5e6Mukej16riHefBUXzg9o,0.533,0.363,6,-7.626,1,0.0328,0.897,0,0.0961,0.198,135.956,dark
spotify:track:5FgdPkPCffPktT5qnWls8Y,0.644,0.928,6,-2.966,0,0.0939,0.00123,0,0.0793,0.571,95.059,dark
spotify:track:5Ebf2XXkYOd7zylJuXfVui,0.452,0.84,8,-4.667,0,0.0525,0.051,0,0.0534,0.595,89.904,dark
spotify:track:2ztgrVjv7SfTUtk8iNKwFq,0.641,0.51,11,-6.669,0,0.036,0.245,3.72E-05,0.394,0.315,109.016,dark
spotify:track:5EB8VcvjvNC8YSw3fZb7eP,0.402,0.425,11,-6.987,0,0.0417,0.269,4.96E-06,0.0666,0.316,145.048,dark
spotify:track:0xx5CXMss5CFv2GPkg97aC,0.611,0.562,1,-7.849,0,0.0874,0.0767,3.23E-06,0.118,0.318,74.994,dark
spotify:track:4ClnJdCaf6PLeLgStqb1e9,0.625,0.726,1,-2.144,1,0.031,0.335,0,0.273,0.559,119.994,dark
spotify:track:3CqMuOh8kuc4hrHZrvuDBc,0.489,0.127,9,-12.14,0,0.0554,0.953,1.39E-06,0.0736,0.175,127.577,dark
spotify:track:3BuFzaaIPQHAFqPubPzcIO,0.512,0.477,2,-9.912,0,0.0311,0.026,4.84E-05,0.11,0.174,120.04,dark
spotify:track:5ZlShfBTtczvXB6ksyYOEE,0.653,0.472,3,-9.525,1,0.0651,0.332,0,0.103,0.434,150.032,dark
spotify:track:6Jb7UPWUXDOrgdI0XnBSp5,0.758,0.721,8,-6.291,0,0.0582,0.103,0.000354,0.381,0.728,116.908,dark
spotify:track:2v1eE7NJy08YJ9jsMhI47v,0.521,0.377,10,-7.768,0,0.031,0.752,0,0.105,0.333,78.702,dark
spotify:track:16w8ZGVSjI4TlTLV8VimBY,0.626,0.571,7,-7.461,0,0.0327,0.25,0,0.0946,0.164,129.959,dark
spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,dark
spotify:track:3TnGabS1ylWPNOTa2kJBDn,0.357,0.577,8,-8.05,1,0.0322,0.00164,0.00446,0.334,0.147,154.975,dark
spotify:track:0LSzBkkQZZkwV656r6etLg,0.39,0.629,1,-4.876,0,0.0469,0.0187,4.12E-05,0.0658,0.162,141.983,dark
spotify:track:6vsV4D8BM6PioRr1UOx0n2,0.697,0.552,1,-10.271,0,0.196,0.479,0.127,0.147,0.278,75.235,dark
spotify:track:0IK8y0vAO0sM630HsxwLht,0.685,0.656,1,-6.013,0,0.0383,0.437,0,0.347,0.392,128.003,dark
spotify:track:1OBrEfDbOdV0v0L0iiOu8h,0.606,0.663,2,-6.175,0,0.042,0.237,0.000194,0.139,0.201,85.967,dark
spotify:track:3SKzTIl9mW0DadTys9SFo3,0.549,0.675,4,-5.637,0,0.0332,0.399,0,0.181,0.206,119.898,dark
spotify:track:7uUahoeqGNRMbpdeiLj1rS,0.495,0.426,8,-9.434,1,0.0736,0.152,5.65E-06,0.099,0.0636,97.91,dark
spotify:track:3WefHNGtjexZvi66ZEx9u4,0.704,0.56,1,-6.791,0,0.179,0.185,0,0.0948,0.609,75.003,dark
spotify:track:1jfBIylYmLMklQOpbWT5s0,0.719,0.44,6,-6.266,0,0.166,0.364,0,0.163,0.505,133.013,dark
spotify:track:4osqCEZCWttWdR9nFZ9c82,0.338,0.429,11,-8.517,0,0.033,0.103,2.59E-06,0.122,0.167,146.054,dark
spotify:track:6TqoydI7ZJdRkwBgPYy7eb,0.676,0.787,1,-7.453,1,0.0308,0.000541,0,0.431,0.499,139.958,dark
spotify:track:32TXoSo4OE7db1yb8V11sp,0.583,0.928,2,-4.981,0,0.0977,0.0887,0,0.315,0.327,119.961,dark
spotify:track:5lJH3o6AFW9Aig1CdRdAF1,0.323,0.558,5,-5.292,0,0.337,0.459,2.81E-06,0.676,0.199,73.552,dark
spotify:track:1WIE72Hc7vZPxGtZc2SvxZ,0.369,0.891,1,-3.823,0,0.277,0.101,0,0.107,0.405,113.995,dark
spotify:track:04HywTwgGtbATUROKD5Ata,0.585,0.866,9,-3.744,0,0.0659,0.183,0,0.117,0.533,91.896,dark
spotify:track:36pwoWh6xqOShF8X6AZmzQ,0.716,0.738,1,-6.347,1,0.0406,0.0018,0.00696,0.113,0.349,129.04,dark
spotify:track:1d4KILXseHFJws0vA8fv2U,0.867,0.592,1,-5.105,0,0.0551,0.127,9.46E-05,0.0611,0.908,137.073,dark
spotify:track:2I53CcJAgw6NMOSzz1yl6G,0.779,0.377,8,-8.139,0,0.0941,0.631,0,0.123,0.473,137.998,dark
spotify:track:2KdYwQDq2yZnDyHjmoGCZj,0.422,0.683,9,-5.467,1,0.184,0.658,0,0.122,0.608,160.024,dark
spotify:track:6h3lMAmmpQDFqoHk9F99IR,0.722,0.773,5,-4.378,0,0.0792,0.0598,0,0.179,0.724,94.997,dark
spotify:track:4c9sh9GPA7YOEOSTQaqbx9,0.699,0.867,2,-3.682,0,0.0583,0.299,0,0.102,0.434,129.958,dark
spotify:track:6KigD0mlF4VGDYiSEzAyYw,0.716,0.946,1,-3.412,1,0.261,0.094,6.63E-05,0.0825,0.587,139.943,dark
spotify:track:44bMFbdWch2Xrn9UvtAm32,0.56,0.538,0,-6.314,0,0.0372,0.0207,0,0.0713,0.3,128.689,dark
spotify:track:5sbooPcNgIE22DwO0VNGUJ,0.566,0.769,7,-4.342,1,0.0872,0.0183,0,0.108,0.385,170.036,dark
spotify:track:15ovdsgjewStR3iv6PJKeP,0.707,0.356,5,-8.055,0,0.0666,0.24,0,0.112,0.289,77.494,dark
spotify:track:070RcZwxEikUhjIK4xs0FF,0.54,0.849,7,-2.918,1,0.0491,0.296,0.0672,0.109,0.296,144.949,dark
spotify:track:6fSFLIgti1xISBDF50zZEY,0.837,0.362,10,-10.896,0,0.17,0.294,0.000227,0.108,0.294,144.959,dark
spotify:track:2Gx0BeFccz151BzK5t8ncG,0.607,0.442,0,-8,1,0.506,0.323,0,0.254,0.424,129.232,dark
spotify:track:5jH7jNvPvftFzK7Om95wWf,0.562,0.944,7,-3.887,0,0.059,0.0188,0.76,0.133,0.293,165.031,dark
spotify:track:5DHQKZCOZhGNTbYBCekWx0,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22E-06,0.101,0.0397,130.081,dark
spotify:track:2W0AJEbIC2vdZTV2nVSAsg,0.416,0.649,11,-5.271,0,0.0385,0.655,2.82E-06,0.12,0.474,112.482,dark
spotify:track:2wacARzd32BJTMdltdUSKc,0.587,0.718,2,-5.293,0,0.0459,0.243,0,0.147,0.678,80.031,dark
spotify:track:1fu5IQSRgPxJL2OTP7FVLW,0.633,0.0519,10,-21.107,0,0.0365,0.562,0,0.097,0.204,76.034,dark
spotify:track:53b4d9jHQZq89EtQxwUURr,0.617,0.463,11,-7.978,0,0.0402,0.0186,0,0.187,0.24,83.931,dark
spotify:track:4YIP6Fo4UXUimnsdYKLqXy,0.565,0.556,11,-7.763,0,0.0338,0.0197,0.000468,0.166,0.159,100.045,dark
spotify:track:6aF0hjxznYqUNbwErQttdn,0.676,0.353,2,-7.923,0,0.0715,0.807,0.000603,0.309,0.414,74.993,dark
spotify:track:5wE12WDUvty3rLhI19CZNF,0.6,0.414,4,-10.179,0,0.204,0.552,2.05E-05,0.0584,0.364,149.949,dark
spotify:track:0EGuSSpuu9wmHCtvb4PdLO,0.655,0.74,2,-4.081,1,0.274,0.14,0,0.106,0.543,182.105,dark
spotify:track:575RK5IvYKYgT8rTgDVrZm,0.592,0.839,6,-7.197,0,0.238,0.0595,2.59E-06,0.268,0.569,148.401,dark
spotify:track:0fwTTluhLNsJOY72Hr3JXw,0.464,0.312,2,-7.121,1,0.0546,0.889,0,0.241,0.483,96.102,dark
spotify:track:2czTwBUyZHzWXS06IzED4N,0.517,0.368,9,-5.72,1,0.0291,0.598,0,0.0882,0.368,66.996,dark
spotify:track:4fkM7M4Uo5AUASnnsRC7EZ,0.745,0.642,6,-4.138,0,0.0506,0.103,0,0.0335,0.35,120.063,dark
spotify:track:6AvslIXIi9iaGvukefyVVK,0.573,0.754,4,-4.788,1,0.0329,0.0248,0.00019,0.104,0.241,132.964,dark
spotify:track:1xdzPs8nOWHtcCBZNTMAi2,0.577,0.429,4,-6.129,0,0.0488,0.42,0,0.106,0.361,164.089,dark
spotify:track:4lhB7w6C5o1Oxqvl0nLxYD,0.585,0.345,4,-8.257,0,0.0294,0.782,0,0.131,0.176,124.013,dark
spotify:track:2TwPS8vPh7ffcLhee3ocjA,0.315,0.556,3,-4.679,0,0.0329,0.186,1.89E-06,0.184,0.291,157.883,dark
spotify:track:66WHHa2c6evCPVBvlblI2D,0.561,0.942,4,-3.384,0,0.266,0.0516,4.95E-06,0.372,0.55,90.974,dark
spotify:track:4JuJZzGcswQszYiKJSnC6i,0.389,0.277,7,-10.757,1,0.0323,0.698,0,0.0966,0.125,89.32,dark
spotify:track:67ejyJ02NkUc7eZzab3imz,0.504,0.622,4,-5.649,0,0.0557,0.00197,0.000467,0.114,0.108,141.205,dark
spotify:track:2C3v5PvRkyYZcGAH8Sao7E,0.447,0.362,10,-6.34,1,0.0829,0.69,0.156,0.13,0.414,70.751,dark
spotify:track:6PUJGZFdU710GXZKBjkybw,0.59,0.621,4,-8.987,0,0.0311,0.00105,9.51E-05,0.208,0.53,104.002,dark
spotify:track:6MiVIH3fQlmz44jGx2DXn4,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,dark
spotify:track:7MiZjKawmXTsTNePyTfPyL,0.391,0.396,1,-8.621,0,0.189,0.702,0.405,0.315,0.199,99.112,dark
spotify:track:7t5MhyF0qJ7wZWwqPDznvx,0.655,0.425,6,-5.683,0,0.0529,0.418,0.0747,0.346,0.0725,74.999,dark
spotify:track:4mz7WAJCJz7QbXsFA2WoXK,0.586,0.449,0,-7.729,0,0.0277,0.653,0,0.0681,0.19,95.04,dark
spotify:track:1BdjQ2Xd8y4FoHXLP52AhC,0.64,0.646,5,-6.161,0,0.13,0.276,0,0.126,0.37,97.864,dark
spotify:track:2ENsdUaclrm1CVWTeJqKvG,0.485,0.344,0,-7.079,0,0.0274,0.693,2.38E-06,0.173,0.159,104.743,dark
spotify:track:3mVdViZTsfFBF8vWxhNnAX,0.778,0.691,0,-7.229,1,0.0516,0.215,0,0.62,0.774,124.981,dark
spotify:track:59nb3KTZVNnlhqijf4d0Gs,0.615,0.724,6,-4.547,0,0.044,0.387,6.75E-06,0.183,0.377,171.971,dark
spotify:track:6RjW45KHJ6kgI2xQ1aFa52,0.667,0.619,2,-4.933,1,0.151,0.126,0,0.101,0.427,169.865,dark
spotify:track:11z8f8BH1WdIlFI9TNQ9mc,0.75,0.698,2,-4.943,1,0.0555,0.189,0,0.262,0.602,143.983,dark
spotify:track:0uUNN1nSoUx1A4fkDCWDQ7,0.682,0.656,6,-4.67,1,0.0435,0.0737,0,0.353,0.607,130.089,dark
spotify:track:2jRISGsO4RTm9CQVb1Jusn,0.477,0.51,2,-8.94,1,0.275,0.228,0,0.0755,0.477,111.893,dark
spotify:track:52okn5MNA47tk87PeZJLEL,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,dark
spotify:track:3XhlY1x0LcIyHpZJB1g6WS,0.58,0.493,6,-3.53,1,0.0383,0.399,0,0.0829,0.256,121.904,dark
spotify:track:0vQzBcu9L8wrYv85aEhHsr,0.439,0.62,6,-4.386,0,0.0322,0.0165,0,0.105,0.453,184.047,dark
spotify:track:05CrK6Q5VGtfPDtyQFJ4Kf,0.512,0.526,1,-5.44,1,0.0251,0.0724,0,0.0675,0.249,85.024,dark
spotify:track:0djL9IcG5ppLXOwJ5e14oP,0.493,0.785,2,-4.092,1,0.294,0.245,0,0.168,0.264,87.872,dark
spotify:track:5wKdF1lpNY75uA1uTQof55,0.561,0.804,4,-4.682,0,0.225,0.0202,2.87E-05,0.112,0.401,76.494,dark
spotify:track:3zOgfB6xNtU0vaV38kthWk,0.728,0.484,5,-7.098,0,0.146,0.374,0,0.123,0.692,150.029,dark
spotify:track:2FY7b99s15jUprqC0M5NCT,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,dark
spotify:track:6jlnLZEDgW61j0B0PlCjms,0.382,0.232,1,-16.778,1,0.0349,0.252,0.718,0.112,0.039,120.226,dark
spotify:track:5rcqtBrqZ9Twy03LDzTKTP,0.345,0.35,8,-16.164,1,0.055,0.0921,0.816,0.109,0.0728,75.348,dark
spotify:track:1fBh8PIpSV7fQ9JYXk922R,0.205,0.424,5,-14.988,0,0.0613,0.00944,0.94,0.125,0.119,90.533,dark
spotify:track:18wfSgi2NTI500Tf358JDi,0.207,0.161,7,-20.824,0,0.067,0.581,0.962,0.165,0.0371,126.214,dark
spotify:track:2aAbjYIg2uHBm8sBFlGdBZ,0.446,0.412,1,-18.063,0,0.0392,0.155,0.365,0.114,0.04,125.944,dark
spotify:track:2bcx28E8Vt0P96M9IqsIy5,0.2,0.309,1,-18.316,1,0.0425,0.664,0.866,0.108,0.0768,150.106,dark
spotify:track:0KgNza2zuAqF6c7ADkt2ZP,0.28,0.477,7,-16.438,1,0.065,0.719,0.902,0.0771,0.0503,150.187,dark
spotify:track:0kzWZNZIUN5RPmQiNeDZ6l,0.208,0.232,8,-20.488,1,0.0344,0.95,0.904,0.109,0.0409,100.694,dark
spotify:track:41MB7ICtcZwrtUcobbb7PQ,0.233,0.166,3,-21.535,0,0.0399,0.835,0.721,0.174,0.0781,149.614,dark
spotify:track:0qaQmhH4MS2YBbCIfH7y2p,0.635,0.561,1,-19.922,1,0.0596,0.858,0.935,0.102,0.0326,117.783,dark
spotify:track:52YKnnpKkteGyXsNLSWSJt,0.172,0.417,3,-19.839,1,0.0548,0.633,0.109,0.322,0.0623,119.237,dark
spotify:track:40GMy0dh8K0bfplJqgU0wH,0.131,0.486,0,-26.068,0,0.204,0.894,0.831,0.0862,0.0339,87.174,dark
spotify:track:5cttXv7Syvbc8Gi8qgKTh8,0.138,0.149,8,-21.586,1,0.0443,0.213,0.75,0.0857,0.0317,88.096,dark
spotify:track:7poucioTZDBzVDima26PkW,0.175,0.611,4,-16.032,1,0.0612,0.283,0.925,0.114,0.0399,73.218,dark
spotify:track:6mB67bVif8k0JVtinCRmse,0.494,0.0674,6,-33.881,1,0.0387,0.805,0.943,0.108,0.127,109.701,dark
spotify:track:5HLK0NO8dFheEFNcFq23f4,0.189,0.0663,6,-35.831,0,0.0433,0.856,0.956,0.112,0.0741,72.985,dark
spotify:track:1yMEDauPplJTHVCydOBvJO,0.191,0.263,4,-17.916,1,0.0392,0.65,0.903,0.109,0.0331,72.633,dark
spotify:track:32pOuv9o2DnGGKHwvStlFA,0.53,0.304,7,-18.197,1,0.0307,0.178,0.831,0.111,0.16,132.155,dark
spotify:track:4vEfQZBcM1TITsiH1waqnD,0.25,0.584,6,-24.42,1,0.107,0.578,0.956,0.112,0.0362,66.004,dark
spotify:track:02rHzZRclps7iRu6Mfw5j4,0.183,0.0725,9,-22.451,1,0.0358,0.628,0.391,0.0645,0.0368,112.124,dark
spotify:track:2xovTJpFp6nIish7Umbxnw,0.204,0.0639,1,-31.63,1,0.045,0.529,0.965,0.348,0.0352,61.852,dark
spotify:track:5os8GItSrqAMkT6lIunpX8,0.186,0.259,2,-16.021,1,0.0455,0.211,0.952,0.0711,0.0348,66.537,dark
spotify:track:3RZ80mLpXiSGtQBHHimyg4,0.175,0.611,4,-16.032,1,0.0612,0.283,0.925,0.114,0.0399,73.218,dark
spotify:track:7szfkw4fLpWxPkgBrKpHa9,0.218,0.0144,1,-40.177,1,0.0309,0.93,0.972,0.108,0.177,73.619,dark
spotify:track:7Dv9M4GLXGCMonmibbGX0J,0.167,0.0165,3,-30.186,1,0.0447,0.989,0.856,0.106,0.0273,128.949,dark
spotify:track:5bA8nNZ09XHbYaLDcYHjk7,0.282,0.325,1,-17.461,1,0.0652,0.285,0.958,0.188,0.0358,134.101,dark
spotify:track:3ORWtiRxiPB8C9FRvZpQiw,0.131,0.78,4,-23.544,1,0.0575,0.513,0.868,0.108,0.0208,99.299,dark
spotify:track:4h0N5lGSgJjbDNNYRpRUKN,0.199,0.284,5,-25.112,1,0.0446,0.906,0.969,0.0909,0.0382,79.593,dark
spotify:track:2yVewOUtTPgXzLv8sk6lQX,0.203,0.0189,1,-34.33,1,0.0348,0.994,0.975,0.118,0.0262,79.087,dark
spotify:track:5c9NjK6CEr6Pp5J96AtZho,0.522,0.403,5,-40.42,1,0.104,0.286,0.906,0.119,0.0296,164.369,dark
spotify:track:1PWp1jGmpGXfBj9uuOqKkI,0.194,0.336,7,-21.49,1,0.0469,0.00714,0.753,0.221,0.0361,143.902,dark
spotify:track:54ii7InC79rT0l5lo3bn8R,0.252,0.138,9,-29.217,0,0.0606,0.886,0.946,0.117,0.0378,99.118,dark
spotify:track:11MECteG3npGSYn30Kmj6d,0.268,0.0978,0,-30.497,1,0.113,0.965,0.907,0.105,0.0415,135.296,dark
spotify:track:3xSc6QM5pnd34AfZTKJnMx,0.218,0.634,8,-14.316,0,0.0674,0.685,0.996,0.0975,0.0371,78,dark
spotify:track:5LYl1xi3941tugJr1GML1Y,0.217,0.463,4,-21.619,1,0.109,0.846,0.943,0.112,0.0382,68.474,dark
spotify:track:63qBWLlizHhC6ixk0mMEOt,0.0709,0.16,3,-24.057,1,0.0366,0.797,0.649,0.115,0.144,79.467,dark
spotify:track:6JGlc9d3ZnEkMgalgqnMJ3,0.188,0.183,1,-30.768,1,0.0546,0.828,0.965,0.0818,0.0389,137.381,dark
spotify:track:3djWtahPWA3Ty1we2BRpCd,0.154,0.181,7,-20.512,0,0.051,0.533,0.707,0.119,0.0641,174.081,dark
spotify:track:6GgwPLEAwZvpgeJzTsbQ8K,0.169,0.217,8,-31.398,1,0.0606,0.445,0.872,0.113,0.172,126.926,dark
spotify:track:1HbZHKXxvu0zk8krByGGVB,0.154,0.113,8,-31.037,1,0.0461,0.854,0.872,0.111,0.0452,134.639,dark
spotify:track:3NFj4iUEhIHgYUrgfyXbOV,0.153,0.474,7,-18.452,1,0.0648,0.172,0.916,0.358,0.0752,97.391,dark
spotify:track:7pexdJPPEbUf7BXFgOP9eL,0.109,0.511,7,-16.755,1,0.0509,0.905,0.966,0.135,0.053,88.796,dark
spotify:track:2pjZMvkRqfTt9wY7mTNcpZ,0.169,0.584,8,-17.472,1,0.0727,0.0989,0.925,0.118,0.0798,120.251,dark
spotify:track:2k1DknmBDmqjMIhN7KaRMg,0.485,0.0273,8,-28.27,1,0.0266,0.663,0.933,0.107,0.184,82.018,dark
spotify:track:72AF3XvCTaP8Vp9PMia6WL,0.183,0.199,1,-32.88,1,0.0727,0.871,0.949,0.111,0.126,137.403,dark
spotify:track:4KGCb0fPmt4ToLxfpZafVu,0.153,0.497,10,-23.113,0,0.0608,0.825,0.864,0.0864,0.0395,80.704,dark
spotify:track:57bXa4t2NfMyfti4VIB8wq,0.151,0.3,5,-24.488,1,0.0465,0.72,0.832,0.14,0.0392,160.799,dark
